Number,Tags,Sub-Objects,Pos Ratings,All Ratings,Word Count,Safe,Euclid,Keter,Thaumiel,Anomalous,Neutral,D-Class,Containment Breach,Addendum,Task Force,O5 Council,Agent,[EXPUNGED],[REDACTED],Blacked Out
6284.0,antimemetic concept euclid intangible mind-affecting pangloss paradox scp surrealistics-dept,2,27.0,35.0,1878.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6285.0,aquatic bacteria corrosive geological safe scp,None,20.0,30.0,651.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6286.0,artifact k-class-scenario religious scp thaumiel,None,13.0,21.0,2956.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6287.0,city euclid miniature scp,None,251.0,279.0,227.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6288.0,6000 alive biological computer doctor-elliott euclid mind-affecting plant sapient scp species tree,1 21 47 48 78 79,39.0,53.0,10038.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
6290.0,cadaver euclid humanoid medical performance sapient scp self-repairing teleportation,None,30.0,30.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6291.0,food hive-mind neutralized scp,1,25.0,27.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6293.0,alive animal game rodent safe scp,1,28.0,28.0,1579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6295.0,keter narrative scp serpents-hand snake,A,31.0,41.0,852.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6296.0,compulsion doctor-blank doctor-wettle esoteric-class food observational on-guard-43 scp,None,24.0,42.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6297.0,intangible pending predatory scp temporal,None,45.0,47.0,5619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6299.0,alive animal canine neutralized reality-bending scp sexual telekinetic teleportation,None,59.0,73.0,1254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6300.0,6000 biohazard city euclid foundation-made gaseous liquid scp subterranean the-administrator toxic,None,95.0,117.0,8938.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6302.0,animal auditory compulsion feline hallucination keter scp tactile transfiguration visual,None,33.0,39.0,869.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6303.0,alive gravity humanoid neutralized reviewers-spotlight sapient scp,None,74.0,84.0,5337.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6304.0,cadaver intangible light media neutralized scp temporal,1,26.0,34.0,1623.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6306.0,doctor-wettle document fire neutralized on-guard-43 scp,None,40.0,62.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6308.0,alive antimemetic extradimensional geological historical humanoid location portal safe sapient scp spacetime temporal,None,20.0,22.0,1466.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
6309.0,meta neutralized scp,None,15.0,39.0,989.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6310.0,alive cognitohazard euclid extradimensional global-occult-coalition metamorphic mimetic plant predatory reality-bending scp three-portlands unusual-incidents-unit wanderers-library,1 2 3 4 5 6,35.0,45.0,2518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6311.0,amorphous departmentcon2022 euclid exchange extradimensional folklore-dept knowledge sapient scp structure teleportation,1,70.0,82.0,1295.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6312.0,alive electrical euclid humanoid medical sapient scp,1,37.0,41.0,1667.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6313.0,euclid plant scp teleportation,1,97.0,119.0,637.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6314.0,airborne alive amphibian animal antimemetic aquatic bird bovine cognitohazard dr-wondertainment draven-kondraki esoteric-class fish global-occult-coalition herman-fuller hostile humanoid icky invertebrate knowledge manny mister mr-fish reptile rodent sapient scp self-repairing serpents-hand snake telekinetic three-portlands wilsons-wildlife,C F I J K N O P Q S T V W Y,60.0,76.0,9366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
6315.0,building euclid extradimensional location portal scp spacetime,1 3,41.0,43.0,3763.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6318.0,agent-navarro appliance artifact building departmentcon2022 electronic fungus keter metamorphic neutralized parasitic procurement-liquidation-dept sapient scp transfiguration,A,82.0,88.0,5170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6319.0,audio euclid humanoid intangible light moon musical nocturnal sapient scp,1,52.0,56.0,2019.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6320.0,euclid extradimensional location portal scp self-replicating subterranean,None,113.0,115.0,1050.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
6321.0,acoustic artifact autonomous euclid inscription musical scp,None,8.0,42.0,6955.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6322.0,acoustic auditory chaos-insurgency s&c-plastics safe scp sphere tactile,None,72.0,76.0,2712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6323.0,alive animal art-exchange humanoid keter sapient scp sensory serpents-hand uncontained visual,2,42.0,50.0,806.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6324.0,compulsion euclid mechanical scp vehicle,1,33.0,37.0,3533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6325.0,artistic cognitohazard document inscription mind-affecting neurological predictive safe scp tactile,None,22.0,24.0,2474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
6326.0,alive animal bear euclid humanoid scp teleportation,None,141.0,147.0,2926.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
6328.0,antimemetic historical humanoid intangible keter military sapient scp uncontained visual,1,49.0,51.0,1894.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6329.0,alive animal euclid insect sapient scp structure subterranean,A,22.0,24.0,1854.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6330.0,esoteric-class hostile sapient scp shadow sleep toy uncontained,1 2,100.0,108.0,2361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
6331.0,alive artistic autonomous cognitohazard humanoid liquid memetic plant reality-bending safe sapient scp transfiguration,A 1 2 15,29.0,31.0,3803.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6333.0,6000 adaptive keter knowledge light mind-affecting plant portal scp serpents-hand,1 2,206.0,242.0,1620.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6334.0,animal canine euclid feline rodent scp telepathic,None,30.0,34.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6335.0,biological co-authored esoteric-class extraterrestrial foundation-made geological heimdall humanoid indestructible k-class-scenario mechanical reality-bending scp species teleportation the-administrator transmission uncontained,A,66.0,78.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6336.0,humanoid mimetic observational safe sapient scp visual,None,525.0,569.0,170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6337.0,cadaver humanoid safe scp,None,193.0,237.0,845.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6338.0,compulsion mind-affecting safe scp temporal toy,None,24.0,32.0,5743.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
6339.0,compulsion esoteric-class game humanoid intangible memetic mobile observational sapient scp toy uncontained,A B,20.0,26.0,1745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6340.0,clothing cognitohazard euclid media scp visual weapon,A B C,8.0,16.0,1328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
6341.0,building contagion ectoentropic euclid inscription scp teleportation,None,52.0,68.0,1911.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6342.0,alive euclid humanoid sapient scp,None,61.0,87.0,245.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6343.0,acoustic artifact inscription miniature neutralized scp,None,56.0,68.0,481.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6344.0,media on-guard-43 photographic safe scp teleportation tool,A B 2,32.0,38.0,9702.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6345.0,autonomous biological cadaver euclid hostile humanoid indestructible performance reanimation reviewers-spotlight sapient scp skeletal,None,122.0,142.0,5903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6346.0,concept esoteric-class infohazard meta scp,None,30.0,36.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6349.0,euclid extraterrestrial k-class-scenario mobile planet sapient scp transmission,None,48.0,76.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6351.0,alive animal canine ectoentropic keter scp,None,29.0,39.0,548.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6353.0,alive animal euclid extradimensional sapient scp spacetime species,1 3 4 5,19.0,21.0,8040.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6354.0,humanoid intangible loop reanimation safe sapient scp,None,46.0,90.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6357.0,6000 alive contagion esoteric-class gaseous hive-mind humanoid indestructible metamorphic predatory sapient scp self-repairing uncontained,None,128.0,186.0,7880.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
6358.0,document keter memetic on-guard-43 religious scp vikander-kneed,None,52.0,64.0,3219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6359.0,doctor-lillihammer media safe scp three-moons-initiative totleighsoft vikander-kneed,None,116.0,138.0,2082.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6360.0,alive animal audio auditory biohazard bird cognitohazard esoteric-class mimetic reptile sapient sarkic scp species telepathic toxic visual,None,94.0,100.0,5669.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
6362.0,co-authored hostile humanoid keter observational scp uncontained,A B,30.0,36.0,1303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6363.0,cognitohazard compulsion keter memecon2021-unofficial memetic scp visual,None,63.0,131.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6364.0,cognitohazard mathematical memetic mind-affecting neutralized religious rewrite scp visual,1,30.0,56.0,1629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6365.0,cognitohazard euclid location mind-affecting scp,1 2 3,16.0,30.0,4099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6366.0,airborne alive animal aquatic bird euclid fish sapient scp,1 2,111.0,119.0,3285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6367.0,artifact immobile safe scp,None,179.0,197.0,962.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6368.0,departmentcon2022 humanoid intangible reanimation sapient scp thaumiel,None,114.0,116.0,3003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
6369.0,alive animal co-authored electronic exchange reviewers-spotlight rodent safe sapient scp,A B,280.0,286.0,1825.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6370.0,building cadaver extradimensional hostile humanoid location pending sapient scp spacetime uncontained,None,81.0,87.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6371.0,abnormalities archon artifact building cadaver foundation-made scp skeletal the-sculpture,None,117.0,151.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6373.0,cadaver mobile neutralized performance reviewers-spotlight scp sculpture self-repairing,1 2 3 4,238.0,260.0,3039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6375.0,antimemetic building document euclid fire humanoid narrative sapient scp,A,28.0,32.0,920.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6376.0,alive auditory ethics-committee hallucination plant predictive ritual scp sensory thaumiel visual,None,35.0,43.0,1835.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
6377.0,cognitohazard esoteric-class folklore-dept neutralized ritual scp sleep surrealistics-dept uncontained,None,25.0,47.0,2061.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6378.0,cadaver euclid extraterrestrial scp self-repairing sphere,None,16.0,32.0,508.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6379.0,alive cognitohazard compulsion esoteric-class humanoid sapient scp tactile uncontained visual,None,46.0,56.0,1709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6382.0,alive director-mcinnis doctor-blank doctor-everwood doctor-lillihammer esoteric-class humanoid memetic on-guard-43 sapient scp thilo-zwist,None,98.0,108.0,12633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6383.0,artifact esoteric-class scp,None,159.0,187.0,433.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6386.0,alive dado exchange humanoid keter reality-bending religious sapient scp teleportation uncontained,A,29.0,41.0,2453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
6387.0,alive cadaver historical humanoid neutralized scp,None,62.0,80.0,246.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6389.0,co-authored computer electronic foundation-made sapient scp thaumiel,None,29.0,33.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6390.0,empathic keter memetic mind-affecting neurological scp,None,44.0,50.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6391.0,alive arachnid biological contagion extradimensional mind-affecting neurological religious safe scp self-replicating,None,28.0,30.0,9206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
6392.0,corrosive extradimensional liquid location meteorological mind-affecting neurological safe scp subterranean,1,12.0,14.0,2761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6393.0,building extradimensional keter portal scp,None,27.0,27.0,5089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
6394.0,alive animal artistic bee euclid insect media sapient scp swarm telepathic,A,19.0,27.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6395.0,alive euclid hive-mind humanoid mind-affecting sapient scp,None,15.0,27.0,6278.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6396.0,autonomous biological cadaver chaos-insurgency euclid hostile reanimation scp,1,22.0,22.0,3247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6397.0,alive animal canine cephalopod chaos-insurgency euclid kain-pathos-crow scp self-repairing three-portlands visual,None,11.0,35.0,2711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
6398.0,are-we-cool-yet artifact currency electrical euclid exchange mind-affecting scp,A,5.0,35.0,2351.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6399.0,computer electronic foundation-made knowledge meta neutralized sapient scp,None,71.0,91.0,1652.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6401.0,ectoentropic infohazard keter location memory-affecting meta nameless pattern-screamer reviewers-spotlight scp tree,A,56.0,64.0,2614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6402.0,alive animal bear building dado euclid food sapient scp transfiguration,None,61.0,133.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6403.0,archon broken-god cadaver departmentcon2022 extradimensional hive-mind humanoid intangible reality-bending reanimation religious ritual robotic sapient scp structure,A B C,42.0,42.0,2688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6404.0,alive esoteric-class historical hive-mind mind-affecting sapient scp telepathic,None,157.0,197.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6406.0,director-moose humanoid keter s&c-plastics sapient scp self-repairing teleportation,None,72.0,76.0,5107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6407.0,alive amorphous euclid food humanoid sapient scp,None,23.0,23.0,2358.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6408.0,concept keter mind-affecting scp uncontained,None,39.0,57.0,399.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6409.0,autonomous clothing co-authored euclid game on-guard-43 sapient scp sphere sport telekinetic,A B C,40.0,42.0,4760.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6411.0,foundation-made infohazard language nameless reality-bending ritual scp thaumiel,A,52.0,56.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6412.0,animal artifact building equine extradimensional humanoid keter location scp,None,39.0,43.0,9968.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6414.0,acoustic alive animal co-authored euclid food sapient scp,1 2,26.0,28.0,2945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6418.0,artifact extradimensional keter scp teleportation uncontained,None,11.0,15.0,1704.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6419.0,chaos-insurgency cognitohazard doctor-bright document ethics-committee euclid inscription narrative reality-bending scp tactile visual,None,33.0,49.0,3889.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
6420.0,6000 alive animal arachnid building cadaver humanoid keter miniature neurological parasitic rabbit sapient scp transfiguration,1 2 3,91.0,115.0,2342.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6421.0,artistic cognitohazard director-aktus esoteric-class global-occult-coalition knowledge mind-affecting photographic scp visual,A,64.0,92.0,3470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6422.0,6000 global-occult-coalition horizon-initiative keter marshall-carter-and-dark mind-affecting plant reality-bending scp self-repairing serpents-hand structure,1,19.0,81.0,9215.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
6424.0,euclid extraterrestrial media planet scp vehicle,1 5,63.0,67.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6425.0,antimemetic biohazard genetic keter microscopic scp virus,1,103.0,111.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6426.0,aquatic autonomous broken-god extradimensional hostile keter nameless sapient scp shark-punching-center three-portlands unusual-incidents-unit vehicle,A B C,63.0,67.0,3426.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6427.0,antimemetic hostile infohazard keter meta nightmarefest scp teleportation,None,196.0,210.0,428.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6428.0,artifact building ectoentropic humanoid mind-affecting safe sapient scp self-repairing,A 1,21.0,27.0,4191.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6429.0,alive cadaver humanoid media photographic reality-bending safe scp species,A 1 2 3,15.0,23.0,2608.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6431.0,city extradimensional humanoid memory-affecting mind-affecting nightmarefest safe sapient scp,None,22.0,56.0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6432.0,animal bird cadaver cognitohazard hallucination safe scp sensory,1,102.0,112.0,2182.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
6434.0,artifact auditory cognitohazard safe scp,None,17.0,23.0,3001.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6435.0,location safe scp,None,146.0,168.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6436.0,computer ectoentropic electronic keter online predictive sapient scp,1,20.0,20.0,2540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
6439.0,co-authored geological infohazard insect keter memory-affecting meteorological mind-affecting reanimation scp shadow telepathic temporal transfiguration,1,87.0,87.0,4666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6440.0,alive building city euclid fungus hive-mind humanoid mind-affecting reality-bending sapient scp,1 2,19.0,51.0,3668.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6441.0,alive amphibian animal euclid memetic sapient scp,None,38.0,54.0,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6442.0,co-authored cognitohazard foundation-made global-occult-coalition inscription neurological scp tau-5-samsara thaumiel visual,None,273.0,297.0,748.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6443.0,alive animal antimemetic canine memory-affecting narrative neutralized safe scp species,1,57.0,63.0,3350.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6444.0,airborne alive auditory cognitohazard document empathic euclid humanoid meteorological sapient scp,1,42.0,48.0,2049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
